[0.110s] Invoking command in '/home/orin/ros2_ws/build/ros2_control_demo_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake /home/orin/ros2_ws/src/ros2_control_demos/ros2_control_demo_description -DCMAKE_INSTALL_PREFIX=/home/orin/ros2_ws/install/ros2_control_demo_description
[1.295s] -- Found ament_cmake: 1.3.11 (/opt/ros/humble/share/ament_cmake/cmake)
[1.296s] -- Override CMake install command with custom implementation using symlinks instead of copying resources
[1.296s] -- Configuring done
[1.298s] -- Generating done
[1.299s] -- Build files have been written to: /home/orin/ros2_ws/build/ros2_control_demo_description
[1.302s] Invoked command in '/home/orin/ros2_ws/build/ros2_control_demo_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake /home/orin/ros2_ws/src/ros2_control_demos/ros2_control_demo_description -DCMAKE_INSTALL_PREFIX=/home/orin/ros2_ws/install/ros2_control_demo_description
[1.305s] Invoking command in '/home/orin/ros2_ws/build/ros2_control_demo_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/orin/ros2_ws/build/ros2_control_demo_description -- -j6 -l6
[2.041s] Invoked command in '/home/orin/ros2_ws/build/ros2_control_demo_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/orin/ros2_ws/build/ros2_control_demo_description -- -j6 -l6
[2.066s] Invoking command in '/home/orin/ros2_ws/build/ros2_control_demo_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/orin/ros2_ws/build/ros2_control_demo_description
[2.097s] -- Install configuration: "Release"
[2.106s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/carlikebot/rviz/carlikebot_view.rviz
[2.106s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r3bot/urdf/threedofbot_description.urdf.xacro
[2.109s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_0.stl
[2.109s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_1.stl
[2.109s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_2.stl
[2.109s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_3.stl
[2.109s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_4.stl
[2.110s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_5.stl
[2.110s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/collision/link_6.stl
[2.110s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_0.dae
[2.110s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_1.dae
[2.110s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_2.dae
[2.111s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_3.dae
[2.111s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_4.dae
[2.111s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_5.dae
[2.111s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/meshes/visual/link_6.dae
[2.113s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/srdf/r6bot.srdf
[2.127s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/urdf/inc/create_link.xacro
[2.127s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/urdf/r6bot_description.urdf.xacro
[2.127s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/r6bot/rviz/view_robot.rviz
[2.127s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ament_index/resource_index/package_run_dependencies/ros2_control_demo_description
[2.127s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ament_index/resource_index/parent_prefix_path/ros2_control_demo_description
[2.129s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/environment/ament_prefix_path.sh
[2.129s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/environment/ament_prefix_path.dsv
[2.134s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/environment/path.sh
[2.134s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/environment/path.dsv
[2.134s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/local_setup.bash
[2.134s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/local_setup.sh
[2.134s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/local_setup.zsh
[2.135s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/local_setup.dsv
[2.135s] -- Symlinking: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/package.dsv
[2.166s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ament_index/resource_index/packages/ros2_control_demo_description
[2.169s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/cmake/ros2_control_demo_descriptionConfig.cmake
[2.170s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/cmake/ros2_control_demo_descriptionConfig-version.cmake
[2.170s] -- Up-to-date symlink: /home/orin/ros2_ws/install/ros2_control_demo_description/share/ros2_control_demo_description/package.xml
[2.182s] Invoked command in '/home/orin/ros2_ws/build/ros2_control_demo_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/orin/ros2_ws/build/ros2_control_demo_description
